Family,Genus,Species,Host_family,Host_name
Hesperiidae,Tagiades,Tagiades litigiosa,Dioscoreaceae,Dioscorea fordii
,,,,
Hesperiidae,Tagiades,Tagiades litigiosa,Dioscoreaceae,Dioscorea oppositifolia
,,,,
Hesperiidae,Tagiades,Tagiades litigiosa,Smilacaceae,Smilax
,,,,
Hesperiidae,Tagiades,Tagiades litigiosa,Dipterocarpaceae,Shorea roxburghii
,,,,
Hesperiidae,Tagiades,Tagiades litigiosa,Dioscoreaceae,Dioscorea
,,,,
Hesperiidae,Tagiades,Tagiades litigiosa,Dioscoreaceae,Dioscorea cirrhosa
,,,,
Hesperiidae,Tagiades,Tagiades litigiosa,Dioscoreaceae,Dioscorea fordii
,,,,
Hesperiidae,Tagiades,Tagiades nestus,Dioscoreaceae,Dioscorea nummularia
,,,,
Hesperiidae,Tagiades,Tagiades parra,Dioscoreaceae,
,,,,
Hesperiidae,Tagiades,Tagiades toba,Dioscoreaceae,Dioscorea alata
,,,,
Hesperiidae,Tagiades,Tagiades trebellius,Dioscoreaceae,Dioscorea piscatorum
,,,,
Hesperiidae,Tagiades,Tagiades ultra,Dioscoreaceae,Dioscorea alata
,,,,
Hesperiidae,Entheus,Entheus eumelus,Lecythidaceae,Cariniana micrantha
,,,,
Hesperiidae,Entheus,Entheus gentius,Lecythidaceae,Eschweilera
,,,,
Hesperiidae,Entheus,Entheus gentius,Lecythidaceae,Eschweilera coriacea
,,,,
Hesperiidae,Entheus,Entheus priassus,Lecythidaceae,Eschweilera coriacea
,,,,
Hesperiidae,Entheus,Entheus priassus,Lecythidaceae,Gustavia augusta
,,,,
Hesperiidae,Nascus,Nascus broteas,Meliaceae,Trichilia pallida
,,,,
Hesperiidae,Nascus,Nascus paulliniae,Meliaceae,Trichilia
,,,,
Hesperiidae,Nascus,Nascus phocus,Meliaceae,Guarea trichilioides
,,,,
Hesperiidae,Nascus,Nascus phocus,Sapindaceae,Paullinia
,,,,
Hesperiidae,Nascus,Nascus phocus,Sapindaceae,Serjania
,,,,
Hesperiidae,Polygonus,Polygonus leo,Leguminosae (p),Derris elliptica
,,,,
Hesperiidae,Polygonus,Polygonus leo,Leguminosae (p),Lonchocarpus sericeus
,,,,
Hesperiidae,Polygonus,Polygonus leo,Leguminosae (p),Piscidia piscipula
,,,,
Hesperiidae,Polygonus,Polygonus leo,Leguminosae (p),Pongamia pinnata
,,,,
Hesperiidae,Polygonus,Polygonus leo,Leguminosae (p),Lonchocarpus domingensis
,,,,
Hesperiidae,Polygonus,Polygonus leo,Leguminosae (p),Derris elliptica
,,,,
Hesperiidae,Polygonus,Polygonus leo,Leguminosae (p),Piscidia carthagenensis
,,,,
Hesperiidae,Polygonus,Polygonus manueli,Leguminosae (p),Lonchocarpus monilis
,,,,
Hesperiidae,Polygonus,Polygonus manueli,Leguminosae (p),Muellera frutescens
,,,,
Hesperiidae,Codatractus,Codatractus alcaeus,Leguminosae (p),Dalbergia granadillo
,,,,
Hesperiidae,Codatractus,Codatractus alcaeus,Leguminosae (p),Piscidia carthagenensis
,,,,
Hesperiidae,Thorybes,Thorybes bathyllus,Leguminosae (p),Apios americana
,,,,
Hesperiidae,Thorybes,Thorybes bathyllus,Leguminosae (p),Astragalus distortus
,,,,
Hesperiidae,Thorybes,Thorybes bathyllus,Leguminosae (p),Centrosema virginianum
,,,,
Hesperiidae,Thorybes,Thorybes bathyllus,Leguminosae (p),Desmodium
,,,,
Hesperiidae,Thorybes,Thorybes bathyllus,Leguminosae (p),Desmodium ciliare
,,,,
Hesperiidae,Thorybes,Thorybes bathyllus,Leguminosae (p),Desmodium paniculatum
,,,,
Hesperiidae,Thorybes,Thorybes bathyllus,Leguminosae (p),Desmodium rotundifolium
,,,,
Hesperiidae,Thorybes,Thorybes bathyllus,Leguminosae (p),Lespedeza capitata
,,,,
Hesperiidae,Thorybes,Thorybes bathyllus,Leguminosae (p),Lespedeza hirta
,,,,
Hesperiidae,Thorybes,Thorybes bathyllus,Leguminosae (p),Lespedeza virginica
,,,,
Hesperiidae,Thorybes,Thorybes bathyllus,Leguminosae (p),Rhynchosia reticulata
,,,,
Hesperiidae,Thorybes,Thorybes bathyllus,Leguminosae (p),Rhynchosia tomentosa
,,,,
Hesperiidae,Thorybes,Thorybes bathyllus,Leguminosae (p),Strophostyles helvula
,,,,
Hesperiidae,Thorybes,Thorybes bathyllus,Leguminosae (p),Strophostyles leiosperma
,,,,
Hesperiidae,Thorybes,Thorybes bathyllus,Leguminosae (p),Tephrosia florida
,,,,
Hesperiidae,Thorybes,Thorybes bathyllus,Leguminosae (p),Trifolium pratense
,,,,
Hesperiidae,Thorybes,Thorybes confusis,Leguminosae (p),Lespedeza
,,,,
Hesperiidae,Thorybes,Thorybes diversus,Leguminosae (p),Trifolium wormskioldii
,,,,
Hesperiidae,Thorybes,Thorybes mexicanus,Leguminosae (p),Lathyrus lanszwertii
,,,,
Hesperiidae,Thorybes,Thorybes mexicanus,Leguminosae (p),Trifolium longipes
,,,,
Hesperiidae,Thorybes,Thorybes mexicanus,Leguminosae (p),Trifolium monanthum
,,,,
Hesperiidae,Thorybes,Thorybes mexicanus,Leguminosae (p),Trifolium monanthum
,,,,
Hesperiidae,Thorybes,Thorybes mexicanus,Leguminosae (p),Vicia americana
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Amorpha californica
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Amorpha californica
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Astragalus
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Astragalus nuttallianus
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Desmodium
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Desmodium canadense
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Desmodium glabellum
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Desmodium nudiflorum
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Desmodium paniculatum
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Desmodium perplexum
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Desmodium rotundifolium
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Galactia regularis
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Lathyrus eucosmus
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Lathyrus ochroleucus
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Lespedeza
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Lespedeza capitata
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Lespedeza hirta
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Lespedeza intermedia
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Lotus
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Lotus crassifolius
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Lotus nevadensis
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Medicago sativa
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Medicago sativa
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Rhynchosia difformis
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Rhynchosia senna
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Trifolium
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Trifolium
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Trifolium pratense
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Trifolium repens
,,,,
Hesperiidae,Thorybes,Thorybes pylades,Leguminosae (p),Vicia americana
,,,,
Hesperiidae,Metisella,Metisella malgacha,Gramineae,Ehrharta
,,,,
Hesperiidae,Metisella,Metisella metis,Gramineae,
,,,,
Hesperiidae,Metisella,Metisella metis,Gramineae,Ehrharta
,,,,
Hesperiidae,Metisella,Metisella metis,Gramineae,Panicum
,,,,
Hesperiidae,Metisella,Metisella metis,Gramineae,Stenotaphrum
,,,,
Hesperiidae,Metisella,Metisella metis,Gramineae,Stipa
,,,,
Hesperiidae,Metisella,Metisella metis,Gramineae,
,,,,
Hesperiidae,Metisella,Metisella orientalis,Gramineae,Pennisetum
,,,,
Hesperiidae,Metisella,Metisella quadrisignatus,Gramineae,Setaria
,,,,
Hesperiidae,Metisella,Metisella syrinx,Gramineae,Arundinaria
,,,,
Hesperiidae,Metisella,Metisella willemi,Gramineae,Setaria
,,,,
Hesperiidae,Piruna,Piruna pirus,Gramineae,Poa
,,,,
Hesperiidae,Halpe,Halpe homolea,Gramineae,
,,,,
Hesperiidae,Halpe,Halpe honorie,Gramineae,
,,,,
Hesperiidae,Halpe,Halpe porus,Gramineae,Dinochloa andamanica
,,,,
Hesperiidae,Halpe,Halpe porus,Gramineae,
,,,,
Hesperiidae,Halpe,Halpe spp.,Gramineae,Ochlandra talbotii
,,,,
Hesperiidae,Halpe,Halpe zema,Gramineae,Bambusa
,,,,
Hesperiidae,Halpe,Halpe zola,Gramineae,Bambusa
,,,,
Hesperiidae,Osmodes,Osmodes adosus,Marantaceae,Marantochloa
,,,,
Hesperiidae,Osmodes,Osmodes adosus,Marantaceae,Marantochloa leucantha
,,,,
Hesperiidae,Kedestes,Kedestes barberae,Gramineae,Imperata
,,,,
Hesperiidae,Kedestes,Kedestes brunneostriga,Gramineae,Setaria
,,,,
Hesperiidae,Kedestes,Kedestes brunneostriga,Gramineae,Setaria
,,,,
Hesperiidae,Kedestes,Kedestes lenis,Gramineae,Imperata
,,,,
Hesperiidae,Kedestes,Kedestes lepenula,Gramineae,Imperata
,,,,
Hesperiidae,Kedestes,Kedestes macomo,Gramineae,Imperata
,,,,
Hesperiidae,Kedestes,Kedestes niveostriga,Gramineae,Imperata
,,,,
Hesperiidae,Hidari,Hidari irava,Palmae,Arenga
,,,,
Hesperiidae,Hidari,Hidari irava,Gramineae,Bambusa
,,,,
Hesperiidae,Hidari,Hidari irava,Gramineae,Bambusa
,,,,
Hesperiidae,Hidari,Hidari irava,Palmae,Caryota urens
,,,,
Hesperiidae,Hidari,Hidari irava,Palmae,Cocos nucifera
,,,,
Hesperiidae,Hidari,Hidari irava,Palmae,Cocos nucifera
,,,,
Hesperiidae,Hidari,Hidari irava,Palmae,Cocos nucifera
,,,,
Hesperiidae,Hidari,Hidari irava,Palmae,Cocos nucifera
,,,,
Hesperiidae,Hidari,Hidari irava,Palmae,Cocos nucifera
,,,,
Hesperiidae,Hidari,Hidari irava,Palmae,Elaeis guineensis
,,,,
Hesperiidae,Hidari,Hidari irava,Palmae,Livistona
,,,,
Hesperiidae,Hidari,Hidari irava,Palmae,Metroxylon
,,,,
Hesperiidae,Hidari,Hidari irava,Palmae,Metroxylon sagu
,,,,
Hesperiidae,Hidari,Hidari irava,Palmae,Metroxylon sagu
,,,,
Hesperiidae,Hidari,Hidari irava,Palmae,Nypa
,,,,
Hesperiidae,Hidari,Hidari irava,Palmae,Nypa fruticans
,,,,
Hesperiidae,Hidari,Hidari irava,Palmae,
,,,,
Hesperiidae,Hidari,Hidari irava,Gramineae,
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,Caryota urens
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,Cocos nucifera
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,Cocos nucifera
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,Phoenix hanceana
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,Phoenix roebelinii
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,Phoenix sylvestris
,,,,
Hesperiidae,Suastus,Suastus gremius,Myrtaceae,Psidium guajava
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,Rhapis excelsa
,,,,
Hesperiidae,Suastus,Suastus gremius,Leguminosae (c),Tamarindus indica
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,Borassus flabellifer
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,Cocos nucifera
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,Licuala grandis
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,Borassus flabellifer
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,Licuala grandis
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,Arenga engleri
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,Chamaerops humilis
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,Phoenix hanceana
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,Phoenix roebelinii
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,Trachycarpus fortunei
,,,,
Hesperiidae,Suastus,Suastus gremius,Palmae,
,,,,
Hesperiidae,Suastus,Suastus minutus,Palmae,Calamus
,,,,
Hesperiidae,Ancistroides,Ancistroides armatus,Zingiberaceae,Zingiber
,,,,
Hesperiidae,Ancistroides,Ancistroides nigrita,Zingiberaceae,Alpinia
,,,,
Hesperiidae,Ancistroides,Ancistroides nigrita,Zingiberaceae,Zingiber
,,,,
Hesperiidae,Ancistroides,Ancistroides nigrita,Zingiberaceae,Alpinia siamensis
,,,,
Hesperiidae,Ancistroides,Ancistroides nigrita,Zingiberaceae,Zingiber
,,,,
Hesperiidae,Ancistroides,Ancistroides nigrita,Zingiberaceae,Zingiber officinale
,,,,
Hesperiidae,Ancistroides,Ancistroides nigrita,Zingiberaceae,Curcuma
,,,,
Hesperiidae,Ancistroides,Ancistroides nigrita,Zingiberaceae,Zingiber
,,,,
Hesperiidae,Ancistroides,Ancistroides nigrita,Zingiberaceae,Curcuma
,,,,
Hesperiidae,Ancistroides,Ancistroides nigrita,Zingiberaceae,Zingiber
,,,,
Hesperiidae,Orses,Orses cynisca,Gramineae,
,,,,
Hesperiidae,Orses,Orses itea,Gramineae,Bambusa
,,,,
Hesperiidae,Polytremis,Polytremis eltola,Gramineae,Microstegium geniculatum
,,,,
Hesperiidae,Polytremis,Polytremis lubricans,Gramineae,Miscanthus sinensis
,,,,
Hesperiidae,Polytremis,Polytremis lubricans,Gramineae,Saccharum officinarum
,,,,
Hesperiidae,Polytremis,Polytremis lubricans,Gramineae,Imperata cylindrica
,,,,
Hesperiidae,Polytremis,Polytremis lubricans,Gramineae,Imperata cylindrica
,,,,
Hesperiidae,Polytremis,Polytremis lubricans,Gramineae,
,,,,
Hesperiidae,Polytremis,Polytremis lubricans,Gramineae,Microstegium geniculatum
,,,,
Hesperiidae,Polytremis,Polytremis pellucida,Gramineae,Oryza sativa
,,,,
Hesperiidae,Polytremis,Polytremis pellucida,Gramineae,
,,,,
Hesperiidae,Polytremis,Polytremis pellucida,Gramineae,Miscanthus transmorrisonensis
,,,,
Hesperiidae,Megathymus,Megathymus cofaqui,Agavaceae,Yucca aloifolia
,,,,
Hesperiidae,Megathymus,Megathymus cofaqui,Agavaceae,Yucca filamentosa
,,,,
Hesperiidae,Megathymus,Megathymus cofaqui,Agavaceae,Yucca gloriosa
,,,,
Hesperiidae,Megathymus,Megathymus coloradensis,Agavaceae,Yucca baccata
,,,,
Hesperiidae,Megathymus,Megathymus coloradensis,Agavaceae,Yucca brevifolia
,,,,
Hesperiidae,Megathymus,Megathymus coloradensis,Agavaceae,Yucca schidigera
,,,,
Hesperiidae,Megathymus,Megathymus coloradensis,Agavaceae,Yucca
,,,,
Hesperiidae,Megathymus,Megathymus coloradensis,Agavaceae,Yucca brevifolia
,,,,
Hesperiidae,Megathymus,Megathymus coloradensis,Agavaceae,Yucca schidigera
,,,,
Hesperiidae,Megathymus,Megathymus coloradensis,Agavaceae,Yucca baccata
,,,,
Hesperiidae,Megathymus,Megathymus coloradensis,Agavaceae,Yucca brevifolia
,,,,
Hesperiidae,Megathymus,Megathymus coloradensis,Agavaceae,Yucca schidigera
,,,,
Hesperiidae,Megathymus,Megathymus streckeri,Agavaceae,Yucca angustissima
,,,,
Hesperiidae,Megathymus,Megathymus streckeri,Agavaceae,Yucca baileyi
,,,,
Hesperiidae,Megathymus,Megathymus streckeri,Agavaceae,Yucca baileyi
,,,,
Hesperiidae,Megathymus,Megathymus streckeri,Agavaceae,Yucca constricta
,,,,
Hesperiidae,Megathymus,Megathymus streckeri,Agavaceae,Yucca glauca
,,,,
Hesperiidae,Megathymus,Megathymus ursus,Agavaceae,Yucca baccata
,,,,
Hesperiidae,Megathymus,Megathymus ursus,Agavaceae,Yucca baccata
,,,,
Hesperiidae,Megathymus,Megathymus ursus,Agavaceae,Yucca faxoniana
,,,,
Hesperiidae,Megathymus,Megathymus ursus,Agavaceae,Yucca schottii
,,,,
Hesperiidae,Megathymus,Megathymus ursus,Agavaceae,Yucca torreyi
,,,,
Hesperiidae,Megathymus,Megathymus ursus,Agavaceae,Yucca treculeana
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca aloifolia
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca arkansana
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca baccata
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca baccata
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca baccata
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca baileyi
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca baileyi
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca brevifolia
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca campestris
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca campestris
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca constricta
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca elata
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca elata
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca faxoniana
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca filamentosa
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca glauca
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca glauca
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca gloriosa
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca harrimaniae
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca louisianensis
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca necopina
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca pallida
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca reverchonii
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca rupicola
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca schidigera
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca schottii
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca tenuistyla
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca thompsoniana
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca torreyi
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca treculeana
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca aloifolia
,,,,
Hesperiidae,Megathymus,Megathymus yuccae,Agavaceae,Yucca filamentosa
,,,,
Hesperiidae,Thymelicus,Thymelicus acteon,Gramineae,Brachypodium pinnatum
,,,,
Hesperiidae,Thymelicus,Thymelicus lineola,Gramineae,
,,,,
Hesperiidae,Thymelicus,Thymelicus lineola,Gramineae,
,,,,
Hesperiidae,Thymelicus,Thymelicus lineola,Gramineae,Agrostis gigantea
,,,,
Hesperiidae,Thymelicus,Thymelicus lineola,Gramineae,Calamagrostis epigejos
,,,,
Hesperiidae,Thymelicus,Thymelicus lineola,Gramineae,Dactylis glomerata
,,,,
Hesperiidae,Thymelicus,Thymelicus lineola,Gramineae,Deschampsia cespitosa
,,,,
Hesperiidae,Thymelicus,Thymelicus lineola,Gramineae,Elymus repens
,,,,
Hesperiidae,Thymelicus,Thymelicus lineola,Gramineae,Elytrigia repens
,,,,
Hesperiidae,Thymelicus,Thymelicus lineola,Gramineae,Phleum pratense
,,,,
Hesperiidae,Thymelicus,Thymelicus lineola,Gramineae,Phleum pratense
,,,,
Hesperiidae,Thymelicus,Thymelicus lineola,Gramineae,Triticum
,,,,
Hesperiidae,Thymelicus,Thymelicus lineola,Gramineae,
,,,,
Hesperiidae,Thymelicus,Thymelicus lineola,Gramineae,Dactylis glomerata
,,,,
Hesperiidae,Thymelicus,Thymelicus lineola,Gramineae,Holcus mollis
,,,,
Hesperiidae,Thymelicus,Thymelicus sylvatica,Gramineae,Dactylis glomerata
,,,,
Hesperiidae,Thymelicus,Thymelicus sylvatica,Gramineae,Muhlenbergia longistolon
,,,,
Hesperiidae,Thymelicus,Thymelicus sylvatica,Gramineae,Phalaris arundinacea
,,,,
Hesperiidae,Thymelicus,Thymelicus sylvestris,Gramineae,Brachypodium phoenicoides
,,,,
Hesperiidae,Thymelicus,Thymelicus sylvestris,Gramineae,
,,,,
Hesperiidae,Thymelicus,Thymelicus sylvestris,Gramineae,Brachypodium sylvaticum
,,,,
Hesperiidae,Thymelicus,Thymelicus sylvestris,Gramineae,Holcus lanatus
,,,,
Hesperiidae,Thymelicus,Thymelicus sylvestris,Gramineae,Holcus mollis
,,,,
Hesperiidae,Thymelicus,Thymelicus sylvestris,Gramineae,Phleum pratense
,,,,
Hesperiidae,Saliana,Saliana antoninus,Musaceae,Musa x paradisiaca
,,,,
Hesperiidae,Saliana,Saliana salius,Marantaceae,
,,,,
Hesperiidae,Pyrrhopygopsis,Pyrrhopygopsis socrates,Palmae,Cocos
,,,,
Hesperiidae,Pyrrhopygopsis,Pyrrhopygopsis socrates,Palmae,Cocos eriospatha
,,,,
Hesperiidae,Pyrrhopygopsis,Pyrrhopygopsis socrates,Palmae,Euterpe oleracea
,,,,
Hesperiidae,Pyrrhopygopsis,Pyrrhopygopsis socrates,Palmae,Phoenix canariensis
,,,,
Hesperiidae,Pyrrhopygopsis,Pyrrhopygopsis socrates,Palmae,Phoenix dactylifera
,,,,
Hesperiidae,Aides,Aides aegita,Palmae,Cocos nucifera
,,,,
Hesperiidae,Aides,Aides brino,Palmae,
,,,,
Hesperiidae,Aides,Aides epitus,Palmae,Euterpe oleracea
,,,,
Hesperiidae,Aides,Aides epitus,Palmae,Mauritia
,,,,
Hesperiidae,Aides,Aides epitus,Palmae,Socratea exorrhiza
,,,,
Hesperiidae,Thespieus,Thespieus macareus,Convolvulaceae,Ipomoea
,,,,
Hesperiidae,Conga,Conga chydaea,Marantaceae,Calathea
,,,,
Hesperiidae,Hesperia,Hesperia leonardus,Gramineae,Agrostis
,,,,
Hesperiidae,Hesperia,Hesperia ottoe,Gramineae,Andropogon gerardii
,,,,
Hesperiidae,Hesperia,Hesperia metea,Gramineae,Andropogon gerardii
,,,,
Hesperiidae,Hesperia,Hesperia metea,Gramineae,Andropogon glomeratus
,,,,
Hesperiidae,Hesperia,Hesperia dacotae,Gramineae,Aristida
,,,,
Hesperiidae,Hesperia,Hesperia attalus,Gramineae,Aristida purpurascens
,,,,
Hesperiidae,Hesperia,Hesperia meskei,Gramineae,Aristida purpurascens
,,,,
Hesperiidae,Hesperia,Hesperia meskei,Gramineae,Aristida purpurascens
,,,,
Hesperiidae,Hesperia,Hesperia attalus,Gramineae,Aristida purpurascens
,,,,
Hesperiidae,Hesperia,Hesperia comma,Gramineae,Bothriochloa saccharoides
,,,,
Hesperiidae,Hesperia,Hesperia leonardus,Gramineae,Bouteloua curtipendula
,,,,
Hesperiidae,Hesperia,Hesperia viridis,Gramineae,Bouteloua curtipendula
,,,,
Hesperiidae,Hesperia,Hesperia ottoe,Gramineae,Bouteloua curtipendula
,,,,
Hesperiidae,Hesperia,Hesperia dacotae,Gramineae,Bouteloua curtipendula
,,,,
Hesperiidae,Hesperia,Hesperia attalus,Gramineae,Bouteloua curtipendula
,,,,
Hesperiidae,Hesperia,Hesperia viridis,Gramineae,Bouteloua gracilis
,,,,
Hesperiidae,Hesperia,Hesperia uncas,Gramineae,Bouteloua gracilis
,,,,
Hesperiidae,Hesperia,Hesperia ottoe,Gramineae,Bouteloua gracilis
,,,,
Hesperiidae,Hesperia,Hesperia pahaska,Gramineae,Bouteloua gracilis
,,,,
Hesperiidae,Hesperia,Hesperia comma,Gramineae,Bouteloua gracilis
,,,,
Hesperiidae,Hesperia,Hesperia leonardus,Gramineae,Bouteloua gracilis
,,,,
Hesperiidae,Hesperia,Hesperia leonardus,Gramineae,Bouteloua hirsuta
,,,,
Hesperiidae,Hesperia,Hesperia ottoe,Gramineae,Bouteloua hirsuta
,,,,
Hesperiidae,Hesperia,Hesperia uncas,Gramineae,Bouteloua uniflora
,,,,
Hesperiidae,Hesperia,Hesperia woodgatei,Gramineae,Bouteloua uniflora
,,,,
Hesperiidae,Hesperia,Hesperia ottoe,Gramineae,Bromus
,,,,
Hesperiidae,Hesperia,Hesperia comma,Gramineae,Bromus
,,,,
Hesperiidae,Hesperia,Hesperia comma,Gramineae,Bromus
,,,,
Hesperiidae,Hesperia,Hesperia juba,Gramineae,Bromus rubens
,,,,
Hesperiidae,Hesperia,Hesperia viridis,Gramineae,Buchloe dactyloides
,,,,
Hesperiidae,Hesperia,Hesperia comma,Cyperaceae,Carex
,,,,
Hesperiidae,Hesperia,Hesperia dacotae,Cyperaceae,Carex
,,,,
Hesperiidae,Hesperia,Hesperia ottoe,Cyperaceae,Carex geyeri
,,,,
Hesperiidae,Hesperia,Hesperia woodgatei,Cyperaceae,Carex planostachys
,,,,
Hesperiidae,Hesperia,Hesperia lindseyi,Gramineae,Danthonia californica
,,,,
Hesperiidae,Hesperia,Hesperia lindseyi,Gramineae,Danthonia californica
,,,,
Hesperiidae,Hesperia,Hesperia columbia,Gramineae,Danthonia californica
,,,,
Hesperiidae,Hesperia,Hesperia columbia,Gramineae,Danthonia californica
,,,,
Hesperiidae,Hesperia,Hesperia columbia,Gramineae,Danthonia californica
,,,,
Hesperiidae,Hesperia,Hesperia leonardus,Gramineae,Danthonia spicata
,,,,
Hesperiidae,Hesperia,Hesperia sassacus,Gramineae,Danthonia spicata
,,,,
Hesperiidae,Hesperia,Hesperia juba,Gramineae,Deschampsia elongata
,,,,
Hesperiidae,Hesperia,Hesperia attalus,Gramineae,Digitaria cognata
,,,,
Hesperiidae,Hesperia,Hesperia ottoe,Gramineae,Digitaria cognata
,,,,
Hesperiidae,Hesperia,Hesperia sassacus,Gramineae,Digitaria sanguinalis
,,,,
Hesperiidae,Hesperia,Hesperia nevada,Gramineae,Elymus elymoides
