Genus,Name_data
PYRGUS,* scabellata Oberthür 1915 - Junior subjective synonym
,
PYRGUS,* pyreneialpium Verity 1929 - Junior subjective synonym
,
PYRGUS,* reducta Warren 1920 - Junior subjective synonym
,
PYRGUS,reverdini Oberthür 1912 - Valid Name
,
PYRGUS,* reverdini Schawerda 1918 - Junior subjective synonym
,
PYRGUS,* ruffelensis Oberthür 1910 - Junior subjective synonym
,
PYRGUS,* albens Verity 1925 - Junior subjective synonym
,
PYRGUS,* scandinavicus Strand 1903 - Junior subjective synonym
,
PYRGUS,* scotti Warren 1952 - Junior subjective synonym
,
PYRGUS,* serratulaeformis Warren 1926 - Junior subjective synonym
,
PYRGUS,* serratuloides Heinrich 1916 - Junior subjective synonym
,
PYRGUS,sifanicus Grum-Grshimailo 1891 - Valid Name
,
PYRGUS,* kansuensis Reverdin 1927 - Junior subjective synonym
,
PYRGUS,* schansiensis Reverdin 1915 - Junior subjective synonym
,
PYRGUS,speyeri Staudinger 1887 - Valid Name
,
PYRGUS,* seitzi Mabille 1909 - Junior subjective synonym
,
PYRGUS,* suffusa Strand 1903 - Junior subjective synonym
,
PYRGUS,* thomanni Reverdin 1927 - Junior subjective synonym
,
PYRGUS,* trebivicensis Warren 1926 - Junior subjective synonym
,
PYRGUS,* warrenensis Verity 1928 - Junior subjective synonym
,
PYRGUS,andromedae Wallengren 1853 - Valid Name
,
PYRGUS,* borealis Stichel 1908 - Junior subjective synonym
,
PYRGUS,* manca Kauffmann 1955 - Junior subjective synonym
,
PYRGUS,* perseus Schawerda 1919 - Junior subjective synonym
,
PYRGUS,* reducta Warren 1920 - Junior subjective synonym
,
PYRGUS,* striata Vorbrodt 1912 - Junior subjective synonym
,
PYRGUS,armoricanus Oberthür 1910 - Valid Name
,
PYRGUS,alboreducta Alberti 1974 - Valid Name
,
PYRGUS,* cacaotica Verity 1929 - Junior subjective synonym
,
PYRGUS,* centralis Oberthür 1912 - Junior subjective synonym
,
PYRGUS,corsicus Oberthür 1919 - Valid Name
,
PYRGUS,disjuncta Alberti 1940 - Valid Name
,
PYRGUS,* enervata Verity 1920 - Junior subjective synonym
,
PYRGUS,* eschata Verity 1940 - Junior subjective synonym
,
PYRGUS,* extensa Warren 1920 - Junior subjective synonym
,
PYRGUS,* fritillaire Querci 1932 - Junior subjective synonym
,
PYRGUS,fulvoinspersa Verity 1919 - Valid Name
,
PYRGUS,* jaceae Oberthür 1912 - Junior subjective synonym
,
PYRGUS,* lecerfi Verity 1928 - Junior subjective synonym
,
PYRGUS,* reverdini Le Cerf 1913 - Junior subjective synonym
,
PYRGUS,* onopordiformis Verity 1919 - Junior subjective synonym
,
PYRGUS,persica Reverdin 1913 - Valid Name
,
PYRGUS,* prostanae Pfeiffer 1927 - Junior subjective synonym
,
PYRGUS,* philonides Hemming 1931 - Junior subjective synonym
,
PYRGUS,* petheri Romei 1927 - Junior subjective synonym
,
PYRGUS,* postpersica Verity 1936 - Junior subjective synonym
,
PYRGUS,* rufosatura Verity 1925 - Junior subjective synonym
,
PYRGUS,* siciliae Oberthür 1912 - Junior subjective synonym
,
PYRGUS,* tersa Verity 1924 - Junior subjective synonym
,
PYRGUS,badachschana Alberti 1939 - Valid Name
,
PYRGUS,sakai de Jong 1980 - Valid Name
,
PYRGUS,barrosi Ureta 1958 - Valid Name
,
PYRGUS,bellieri Oberthür 1910 - Valid Name
,
PYRGUS,* adkini Picard 1948 - Junior subjective synonym
,
PYRGUS,* extensa Warren 1920 - Junior subjective synonym
,
PYRGUS,foulquieri Oberthür 1910 - Valid Name
,
PYRGUS,* nigropicta Verity 1926 - Junior subjective synonym
,
PYRGUS,* gaillardi Picard 1948 - Junior subjective synonym
,
PYRGUS,picena Verity 1920 - Valid Name
,
PYRGUS,* suprabellieri Verity 1920 - Junior subjective synonym
,
PYRGUS,bieti Oberthür 1886 - Valid Name
,
PYRGUS,yunnana Oberthür 1912 - Valid Name
,
PYRGUS,bocchoris Hewitson 1874 - Valid Name
,
PYRGUS,trisignatus Mabille 1875 - Valid Name
,
PYRGUS,* archia Dyar 1913 - Junior subjective synonym
,
PYRGUS,* cuzcona Draudt 1923 - Junior subjective synonym
,
PYRGUS,* seminigra Hayward 1933 - Junior subjective synonym
,
PYRGUS,* emma Staudinger 1894 - Junior subjective synonym
,
PYRGUS,cacaliae Rambur 1839 - Valid Name
,
PYRGUS,* caeca Reverdin 1912 - Junior subjective synonym
,
PYRGUS,* cantoniera Belling 1926 - Junior subjective synonym
,
PYRGUS,prosensis Kauffmann 1956 - Valid Name
,
PYRGUS,* atrooculata Kauffmann 1956 - Junior subjective synonym
,
PYRGUS,* hypiusi Kauffmann 1956 - Junior subjective synonym
,
PYRGUS,* reducta Warren 1920 - Junior subjective synonym
,
PYRGUS,* restricta Hoffmann 1914 - Junior subjective synonym
,
PYRGUS,carlinae Rambur 1839 - Valid Name
,
PYRGUS,* atrata Verity 1925 - Junior subjective synonym
,
PYRGUS,* caeca Vorbrodt 1928 - Junior subjective synonym
,
PYRGUS,* caecus Turati & Verity 1911 - Junior subjective synonym
,
PYRGUS,* castanea Agenjo 1934 - Junior subjective synonym
,
PYRGUS,cirsii Rambur 1839 - Valid Name
,
PYRGUS,* extensa Warren 1920 - Junior subjective synonym
,
PYRGUS,* fabressei Oberthür 1910 - Junior subjective synonym
,
PYRGUS,* herrichii Oberthür 1910 - Junior subjective synonym
,
PYRGUS,* iberica Grum-Grshimailo 1893 - Junior subjective synonym
,
PYRGUS,* martorelli de Sagarra 1926 - Junior subjective synonym
,
PYRGUS,* nigrocarens Verity 1925 - Junior subjective synonym
,
PYRGUS,* onopordimima Verity 1940 - Junior subjective synonym
,
PYRGUS,* parafabressei Verity 1925 - Junior subjective synonym
,
PYRGUS,cottiana Kauffmann 1955 - Valid Name
,
PYRGUS,* extensa Warren 1927 - Junior subjective synonym
,
PYRGUS,* fasciata Warren 1926 - Junior subjective synonym
,
PYRGUS,ochroides Kauffmann 1951 - Valid Name
,
PYRGUS,* aculeata Kauffmann 1955 - Junior subjective synonym
,
PYRGUS,* olivacea Oberthür 1910 - Junior subjective synonym
,
PYRGUS,* supralutea Agenjo 1934 - Junior subjective synonym
,
PYRGUS,cashmirensis Moore 1874 - Valid Name
,
PYRGUS,lilliput Wyatt & Omoto 1966 - Valid Name
,
PYRGUS,pumilus de Jong 1979 - Valid Name
,
PYRGUS,centaureae Rambur 1839 - Valid Name
,
PYRGUS,* albicostata Opheim 1959 - Junior subjective synonym
,
PYRGUS,* fasciata Warren 1926 - Junior subjective synonym
,
PYRGUS,* fasciata Lingonblad 1944 - Junior subjective synonym
,
PYRGUS,* grisea Lingonblad 1946 - Junior subjective synonym
,
PYRGUS,* lineolata Kauffmann 1950 - Junior subjective synonym
,
PYRGUS,loki Evans 1953 - Valid Name
,
PYRGUS,* luciarius Kauffmann 1951 - Junior subjective synonym
,
PYRGUS,* reducta Kauffmann 1950 - Junior subjective synonym
,
PYRGUS,* reducta Warren 1926 - Junior subjective synonym
,
PYRGUS,schoyeni Opheim 1959 - Valid Name
,
PYRGUS,* striata Warren 1926 - Junior subjective synonym
,
PYRGUS,* tripunctata Opheim 1959 - Junior subjective synonym
,
PYRGUS,cinarae Rambur 1838 - Valid Name
,
PYRGUS,* atrata Thurner 1938 - Junior subjective synonym
,
PYRGUS,* bigornia Agenjo 1934 - Junior subjective synonym
,
PYRGUS,* clorinda Warren 1927 - Junior subjective synonym
,
PYRGUS,* cynarae Boisduval 1840 - Junior subjective synonym
,
PYRGUS,* extensa Warren 1927 - Junior subjective synonym
,
PYRGUS,communis Grote 1872 - Valid Name
,
PYRGUS,* adepta Plötz 1884 - Junior subjective synonym
,
PYRGUS,* dion Plötz 1884 - Junior subjective synonym
,
PYRGUS,* lycurgus Plötz 1884 - Junior subjective synonym
,
PYRGUS,* scabellata Reverdin 1921 - Junior subjective synonym
,
PYRGUS,* albescens Plötz 1884 - Junior subjective synonym
,
PYRGUS,* occidentalis Skinner 1906 - Junior subjective synonym
,
PYRGUS,* albovittata Grote 1873 - Junior subjective synonym
,
PYRGUS,* chloe Evans 1942 - Junior subjective synonym
,
PYRGUS,* insolatrix Plötz 1884 - Junior subjective synonym
,
PYRGUS,* orcynoides Giacomelli 1928 - Junior subjective synonym
,
PYRGUS,* enigmatica Giacomelli 1929 - Junior subjective synonym
,
PYRGUS,* skinneri Gunder 1927 - Junior subjective synonym
,
PYRGUS,* tessellata Scudder 1872 - Junior subjective synonym
,
PYRGUS,* titicaca Reverdin 1921 - Junior subjective synonym
,
PYRGUS,* varus Plötz 1884 - Junior subjective synonym
,
PYRGUS,crisia Herrich-Schäffer 1864 - Valid Name
,
PYRGUS,* odilia Oberthür 1912 - Junior subjective synonym
,
PYRGUS,darwazica Grum-Grshimailo 1890 - Valid Name
,
PYRGUS,distinctus de Jong 1979 - Valid Name
,
PYRGUS,dejeani Oberthür 1912 - Valid Name
,
PYRGUS,fides Hayward 1942 - Valid Name
,
PYRGUS,* haywardi Ureta 1947 - Junior subjective synonym
,
PYRGUS,fritillarius Poda 1761 - Valid Name
,
PYRGUS,* albana Heinrich 1928 - Junior subjective synonym
,
PYRGUS,* analoga Alberti 1938 - Junior subjective synonym
,
PYRGUS,* carthami Hübner 1818 - Junior subjective synonym
,
PYRGUS,* deficiens Picard 1948 - Junior subjective synonym
,
PYRGUS,* duosignata Kilian 1897 - Junior subjective synonym
,
PYRGUS,* fritillum [Denis & Schiffermüller] 1775 - Junior subjective synonym
,
PYRGUS,* immaculata Warren 1926 - Junior subjective synonym
,
PYRGUS,* lineolatus Picard 1948 - Junior subjective synonym
,
PYRGUS,* lucasi Reverdin 1929 - Junior subjective synonym
,
PYRGUS,* major Fabricius 1787 - Junior subjective synonym
,
PYRGUS,* major Rebel 1910 - Junior subjective synonym
,
PYRGUS,* marginatus Picard 1948 - Junior subjective synonym
,
PYRGUS,* microcarthami Verity 1928 - Junior subjective synonym
,
PYRGUS,moeschleri Herrich-Schäffer 1854 - Valid Name
,
PYRGUS,* galactites Rambur 1853 - Junior subjective synonym
,
PYRGUS,* sidaeformis Warren 1926 - Junior subjective synonym
,
PYRGUS,* nemausensis Picard 1948 - Junior subjective synonym
,
PYRGUS,* nepalensis Higgins  - Junior subjective synonym
,
PYRGUS,* nevadensis Oberthür 1910 - Junior subjective synonym
,
PYRGUS,* pyrenaica Warren 1926 - Junior subjective synonym
,
PYRGUS,* reducta Warren 1920 - Junior subjective synonym
,
PYRGUS,* restricta Galvagni 1927 - Junior subjective synonym
,
PYRGUS,* ruhli Mabille 1904 - Junior subjective synonym
,
PYRGUS,* septentrionalis Alberti 1938 - Junior subjective synonym
,
PYRGUS,* speciosa Verity 1921 - Junior subjective synonym
,
PYRGUS,* turcivola de Lattin 1950 - Junior subjective synonym
,
PYRGUS,* velesina Mabille 1909 - Junior subjective synonym
,
PYRGUS,* valesiaca Ambille 1875 - Junior subjective synonym
,
PYRGUS,* viriati Fernández 1928 - Junior subjective synonym
,
PYRGUS,* vittatus Oberthür 1910 - Junior subjective synonym
,
PYRGUS,* zamorensis Fernández 1928 - Junior subjective synonym
,
PYRGUS,iliensis Reverdin 1912 - Valid Name
,
PYRGUS,colurnus Kauffmann 1955 - Valid Name
,
PYRGUS,limbata Erschoff 1877 - Valid Name
,
PYRGUS,* biseriatus Weymer 1890 - Junior subjective synonym
,
PYRGUS,nigella Weeks 1902 - Valid Name
,
PYRGUS,maculatus Bremer & Grey 1853 - Valid Name
,
PYRGUS,* albistriga Mabille 1876 - Junior subjective synonym
,
PYRGUS,* amurensis Staudinger 1892 - Junior subjective synonym
,
PYRGUS,bocki Oberthür 1912 - Valid Name
,
PYRGUS,* sinicus Butler 1877 - Junior subjective synonym
,
PYRGUS,* tokachiana Matsumura 1930 - Junior subjective synonym
,
PYRGUS,thibetanus Oberthür 1891 - Valid Name
,
PYRGUS,* zona Mabille 1875 - Junior subjective synonym
,
PYRGUS,malvae Linnaeus 1758 - Valid Name
,
PYRGUS,* althaeae Esper 1783 - Junior subjective synonym
,
PYRGUS,* albina Oberthür 1910 - Junior subjective synonym
,
PYRGUS,* albina Tutt 1906 - Junior subjective synonym
,
PYRGUS,* alveolus Hübner 1802 - Junior subjective synonym
,
PYRGUS,* asiaeclara Verity 1934 - Junior subjective synonym
,
PYRGUS,* australis Tutt 1906 - Junior subjective synonym
,
PYRGUS,* bilineata Reverdin 1914 - Junior subjective synonym
,
PYRGUS,* brunnea Tutt 1906 - Junior subjective synonym
,
PYRGUS,* cardui Latreille 1823 - Junior subjective synonym
,
PYRGUS,coreanus Warren 1957 - Valid Name
,
PYRGUS,* elegantior Verity 1934 - Junior subjective synonym
,
PYRGUS,* fasciata Tutt 1896 - Junior subjective synonym
,
PYRGUS,kauffmanni Alberti 1955 - Valid Name
,
PYRGUS,* laveterae Fabricius 1787 - Junior subjective synonym
,
PYRGUS,* marginoelongata Reverdin 1914 - Junior subjective synonym
,
PYRGUS,* minor Esper 1777 - Junior subjective synonym
,
PYRGUS,* punctigera Fuchs 1919 - Junior subjective synonym
,
PYRGUS,* reducta Warren 1920 - Junior subjective synonym
,
PYRGUS,* restricta Tutt 1906 - Junior subjective synonym
,
PYRGUS,* rufa Tutt 1906 - Junior subjective synonym
,
PYRGUS,* sao Bergstrasser 1779 - Junior subjective synonym
,
PYRGUS,* taras Bergstrasser 1783 - Junior subjective synonym
,
PYRGUS,* fritillurn Fabricius 1787 - Junior subjective synonym
,
PYRGUS,* pseudotaras Lacreuze 1910 - Junior subjective synonym
,
PYRGUS,* mulleri Diószeghy 1930 - Junior subjective synonym
,
PYRGUS,* intermedia Schilde 1886 - Junior subjective synonym
,
PYRGUS,* moryi Strand 1902 - Junior subjective synonym
,
PYRGUS,* scabellata Reverdin 1912 - Junior subjective synonym
,
PYRGUS,* zagrabiensis Grunder 1903 - Junior subjective synonym
,
PYRGUS,malvoides Elwes & Edwards 1897 - Valid Name
,
PYRGUS,* albina Warren 1926 - Junior subjective synonym
,
PYRGUS,* alboinspersa Verity 1916 - Junior subjective synonym
,
PYRGUS,* alpestris Verity 1940 - Junior subjective synonym
,
PYRGUS,* alpina Tutt 1906 - Junior subjective synonym
,
PYRGUS,* andalusica Tutt 1906 - Junior subjective synonym
,
PYRGUS,* fasciata Warren 1926 - Junior subjective synonym
,
PYRGUS,* fritillans Oberthür 1910 - Junior subjective synonym
,
PYRGUS,* intermedia Warren 1926 - Junior subjective synonym
,
PYRGUS,* luctuata Verity 1914 - Junior subjective synonym
,
PYRGUS,* pseudomalvae Verity 1913 - Junior subjective synonym
,
PYRGUS,* posttutti Verity 1940 - Junior subjective synonym
,
PYRGUS,* melotiformis Verity 1929 - Junior subjective synonym
,
PYRGUS,* modestior Verity 1929 - Junior subjective synonym
,
PYRGUS,* restricta Warren 1926 - Junior subjective synonym
,
PYRGUS,* reducta Warren 1920 - Junior subjective synonym
,
PYRGUS,* pyrenaica Tutt 1906 - Junior subjective synonym
,
PYRGUS,* tutti Verity 1919 - Junior subjective synonym
,
PYRGUS,* rubiginosa Kauffmann 1955 - Junior subjective synonym
,
PYRGUS,* semiconfluens Reverdin 1911 - Junior subjective synonym
,
PYRGUS,* scabellata Oberthür 1913 - Junior subjective synonym
,
PYRGUS,melotis Duponchel 1832 - Valid Name
,
PYRGUS,* graeca Oberthür 1910 - Junior subjective synonym
,
PYRGUS,* hypoleucos Lederer 1855 - Junior subjective synonym
,
PYRGUS,* jordana Hemming 1932 - Junior subjective synonym
,
PYRGUS,* reducta Warren 1920 - Junior subjective synonym
,
PYRGUS,notatus Blanchard 1852 - Valid Name
,
PYRGUS,* fulvovittatus Butler 1881 - Junior subjective synonym
,
PYRGUS,* valdiviana Reed 1877 - Junior subjective synonym
,
PYRGUS,* lossbergi Oberthür 1912 - Junior subjective synonym
,
PYRGUS,oberthuri Leech 1891 - Valid Name
,
PYRGUS,* delavayi Oberthür 1891 - Junior subjective synonym
,
PYRGUS,oileus Linnaeus 1767 - Valid Name
,
PYRGUS,* adjutrix Plötz 1884 - Junior subjective synonym
,
PYRGUS,brenda Evans 1942 - Valid Name
,
PYRGUS,* montivagus Reakirt 1866 - Junior subjective synonym
,
PYRGUS,* orcus Stoll 1780 - Junior subjective synonym
,
PYRGUS,* cenchreus Hewitson 1878 - Junior subjective synonym
,
PYRGUS,* syrichtides Reverdin 1919 - Junior subjective synonym
,
PYRGUS,* tartarus Hübner 1824 - Junior subjective synonym
,
PYRGUS,* syrichtus Fabricius 1775 - Junior subjective synonym
,
PYRGUS,* philetas Edwards 1881 - Junior subjective synonym
,
PYRGUS,onopordi Rambur 1839 - Valid Name
,
PYRGUS,* albovelata Verity 1919 - Junior subjective synonym
,
PYRGUS,* conyzae Guenée 1877 - Junior subjective synonym
,
PYRGUS,* fulvotincta Verity 1919 - Junior subjective synonym
,
PYRGUS,* nigrosatura Verity 1925 - Junior subjective synonym
,
PYRGUS,* pallidissima Verity 1925 - Junior subjective synonym
,
PYRGUS,* pallidissimefulva Verity 1925 - Junior subjective synonym
,
PYRGUS,* postgenita Verity 1926 - Junior subjective synonym
,
PYRGUS,* postquercii Verity 1940 - Junior subjective synonym
,
PYRGUS,* quercii Oberthür 1912 - Junior subjective synonym
,
PYRGUS,* reducta Warren 1920 - Junior subjective synonym
,
PYRGUS,* rubescens Verity 1925 - Junior subjective synonym
,
PYRGUS,* subconyzae Verity 1925 - Junior subjective synonym
,
PYRGUS,* tersior Verity 1924 - Junior subjective synonym
,
PYRGUS,* tersissima Verity 1925 - Junior subjective synonym
,
PYRGUS,* venusta Verity 1925 - Junior subjective synonym
,
PYRGUS,pontica Reverdin 1914 - Valid Name
,
PYRGUS,ruralis Boisduval 1852 - Valid Name
,
PYRGUS,* caespitalis Boisduval 1852 - Junior subjective synonym
,
PYRGUS,macdunnoughi Oberthür 1913 - Valid Name
,
PYRGUS,* petreius Edwards 1870 - Junior subjective synonym
,
PYRGUS,* ricara Edwards 1865 - Junior subjective synonym
,
PYRGUS,* xanthus Edwards 1878 - Junior subjective synonym
,
PYRGUS,* xanthus Plötz 1884 - Junior homonym
,
PYRGUS,scriptura Boisduval 1852 - Valid Name
,
PYRGUS,serratulae Rambur 1839 - Valid Name
,
PYRGUS,* alveiformis Warren 1926 - Junior subjective synonym
,
PYRGUS,alveoides Staudinger 1901 - Valid Name
,
PYRGUS,* arvernensis Picard 1948 - Junior subjective synonym
,
PYRGUS,* balcanica Warren 1926 - Junior subjective synonym
,
PYRGUS,* bourgognei Picard 1948 - Junior subjective synonym
,
PYRGUS,caecus Freyer 1852 - Valid Name
,
PYRGUS,* clarissima Heinrich 1938 - Junior subjective synonym
,
PYRGUS,* extensa Warren 1920 - Junior subjective synonym
,
PYRGUS,* fragilis Verity 1925 - Junior subjective synonym
,
PYRGUS,grisescens Alberti 1970 - Valid Name
,
PYRGUS,kotschi Alberti 1957 - Valid Name
,
PYRGUS,* latealbata Verity 1925 - Junior subjective synonym
,
PYRGUS,* magnagallica Verity 1931 - Junior subjective synonym
,
PYRGUS,* minor Oberthür 1910 - Junior subjective synonym
,
PYRGUS,* nigra Hoffmann 1914 - Junior subjective synonym
,
PYRGUS,* occidentalis Lucas 1910 - Junior subjective synonym
,
PYRGUS,* ochracea Reverdin 1912 - Junior subjective synonym
,
PYRGUS,* planorum Verity 1925 - Junior subjective synonym
,
PYRGUS,* plurisignata Silbernagel 1846 - Junior subjective synonym
,
PYRGUS,* restricta Hoffmann 1914 - Junior subjective synonym
,
PYRGUS,* tarasoides Höfner 1897 - Junior subjective synonym
,
PYRGUS,uralensis Warren 1926 - Valid Name
,
PYRGUS,* infraobscurata Verity 1938 - Junior subjective synonym
,
PYRGUS,* major Staudinger 1879 - Junior subjective synonym
,
PYRGUS,sibirica Reverdin 1911 - Valid Name
,
PYRGUS,* chapmani Warren 1926 - Junior subjective synonym
,
PYRGUS,sidae Esper 1784 - Valid Name
,
PYRGUS,* alboradiata Bubacek 1926 - Junior subjective synonym
,
PYRGUS,evansi Alberti 1957 - Valid Name
,
PYRGUS,* hafneri Stauder 1911 - Junior subjective synonym
,
PYRGUS,* occidentalis Verity 1919 - Junior subjective synonym
,
PYRGUS,occidua Verity 1925 - Valid Name
,
PYRGUS,* reducta Warren 1920 - Junior subjective synonym
,
PYRGUS,* fumata Reverdin 1919 - Incorrect subsequent spelling
,
PYRGUS,signata Blanchard 1852 - Valid Name
,
PYRGUS,veturius Plötz 1884 - Valid Name
,
PYRGUS,* bahiensis Oberthür 1912 - Junior subjective synonym
,
PYRGUS,wrefordi Evans 1951 - Valid Name
,
PYRGUS,wyandot Edwards 1863 - Valid Name
,
PYRGUS,freija Warren 1924 - Valid Name
,
PYRGUS,* fasciata Warren 1926 - Junior subjective synonym
,
PYRGUS,* fumosa Reverdin 1919 - Junior subjective synonym
,
HELIOPETES,HELIOPETES Billberg 1820 - Valid Name
,
HELIOPETES,* LEUCOSCIRTES Scudder 1872 - Junior subjective synonym
,
HELIOPETES,alana Reakirt 1868 - Valid Name
,
HELIOPETES,* adusta Plötz 1885 - Junior subjective synonym
,
HELIOPETES,* ligania Plötz 1885 - Junior subjective synonym
,
HELIOPETES,* romaniana Bryk 1953 - Junior subjective synonym
,
HELIOPETES,arsalte Linnaeus 1758 - Valid Name
,
HELIOPETES,* crameri Billberg 1820 - Junior subjective synonym
,
HELIOPETES,* figara Butler 1870 - Junior subjective synonym
,
HELIOPETES,* janice Ehrmann 1907 - Junior subjective synonym
,
HELIOPETES,marginata Hayward 1940 - Valid Name
,
HELIOPETES,* apex Evans 1944 - Junior subjective synonym
,
HELIOPETES,* menalcas Fabricius 1775 - Junior homonym
,
HELIOPETES,* niveus Cramer 1775 - Junior subjective synonym
,
HELIOPETES,chimbo Evans 1953 - Valid Name
,
HELIOPETES,ericetorum Boisduval 1852 - Valid Name
,
HELIOPETES,* alba Edwards 1866 - Junior subjective synonym
,
HELIOPETES,laviana Hewitson 1868 - Valid Name
,
HELIOPETES,* dividua Röber 1925 - Junior subjective synonym
