Superfamily,Family,Subfamily,Tribe,Genus
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CERITAENIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CHAMELANIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CHAPOANIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CHARACOVALVA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CHERSOMORPHA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CHICOTORTRIX
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CHILEULIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CHILIPS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CHINCHIPENA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CHIONOTHREMMA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CHIRAPS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CHOANOGRAPTIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CHORISTENES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CHORISTONEURA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CHRYSOXENA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CINCORUNIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CIRCAPINA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CIRROTHAUMATIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CLADUNCARIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CLARKENIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CLARKEULIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CLEPSIPHYES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CLEPSIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CLEPTACACA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CNEPHASIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CNEPHASIINI UNPLACED SPECIES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CNESTEBODA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COCHYLIDIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COCHYLIDICHNIUM
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COCHYLIMORPHA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COCHYLINI NEW GENUS 1
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COCHYLINI NEW GENUS 2
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COCHYLINI NEW GENUS 3
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COCHYLINI NEW GENUS 4
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COCHYLINI NEW GENUS 5
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COCHYLINI NEW GENUS 6
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COCHYLINI UNPLACED SPECIES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COCHYLIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COELOPTERA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COELOSTATHMA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COELOSTATHMA GROUP
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COLOSYTA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COMBOSCLERA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COMMOPHILA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COPIDOSTOMA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CORISTACA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CORNESIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CORNEULIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CORNUCLEPSIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CORNUSACCULA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CORNUTICLAVA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CORYSSOVALVA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,COSMIOPHRYS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CROCOTANIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CRYPTOCOCHYLIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CRYPTOMELAENA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CRYPTOPTILA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CTENOPSEUSTIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CUDONIGERA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CUNUNCUS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CUPROXENA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CUSPIDATA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,CYLICHNEULIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DAEMILUS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DECODES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DECODINA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DELTINEA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DELTOBATHRA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DELTOPHALONIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DENAEANTHA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DENTISOCIARIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DIACTENIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DIACTORA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DICANTICINTA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DICELLITIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DICERATURA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DICHELIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DICHELOPA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DIEDRA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DIGITOSA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DIMORPHOPALPA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DINOPHALIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DIPLOCALYPTIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DIPTERINA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DITULA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DOGOLION
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DOLOPLOCA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DORIDOSTOMA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DORITHIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DRACHMOBOLA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DURANGARCHIPS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,DYNATOCEPHALA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EANA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EBODA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ECCLITICA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ECNOMIOMORPHA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EGOGEPA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ELAEODINA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ELECTRAGLAIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ELIACHNA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EMPEDCOCHYLIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ENALLCOCHYLIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EPAGOGE
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EPALXIPHORA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EPICHORISTA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EPICHORISTODES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EPICNEPHASIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EPIPHYAS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EPITRICHOSMA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EPITYMBIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EPITYMBIINI NEW GENUS 1
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EPITYMBIINI NEW GENUS 2
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EPITYMBIINI NEW GENUS 3
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EPITYMBIINI NEW GENUS 4
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EPITYMBIINI NEW GENUS 5
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EPITYMBIINI NEW GENUS 6
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EPITYMBIINI NEW GENUS 7
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ERICODESMA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ERIOTORTRIX
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ERISTPARCULA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ERNOCORNUTIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ERNOCORNUTINA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EUBETIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EUGNOSTA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EULIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EULIINI UNPLACED SPECIES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EUPOECILIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EURYDOXA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EURYEULIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EURYTHECTA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EWUNIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EXAPATE
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EXERISTEBODA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EXOLETUNCUS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,EXORSTAENIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,FALSEUNCARIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,FULVOCLYSIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,FURCATAENIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,FURCINULA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,GALOMECALPA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,GAURUNCUS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,GEITOCOCHYLIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,GELOPHAULA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,GEOGEPA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,GEPHYRASPIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,GLYPHIDOPTERA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,GNATHEULIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,GNORISMONEURA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,GOBOEA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,GONGYLOTYPA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,GONIOTORNA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,GORYTVESICA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,GRAVITCORNUTIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,GRYPOSCLEROMA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,GYNNIDOMORPHA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HAEMATEULIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HARMOLOGA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HARPOSCLERITIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HASTEULIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HELICTEULIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HENRICUS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HEROTYDA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HETEROCHORISTA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HICETERIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HOLOPTYGMA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HOMALERNIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HOMONA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HOMONOIDES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HOMONOPSIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HYDARANTHES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HYNHAMIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HYPENOLOBOSA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HYPOSTROMATIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HYPSIDRACON
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HYPTIHARPA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,HYSTEROPHORA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ICTERALARIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,IDOLATTERIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,IMMARIANA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,INAPE
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,IODITIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ISOCHORISTA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ISODEMIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ISOTENES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,JOAQUIMA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,JUXTOLENA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,KAWABEIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,LABIDOSA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,LAMBERTIODES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,LANACERTA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,LASIOTHYRIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,LATIBULOCRINIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,LEONTOCHROMA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,LEPTOCHROPTILA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,LEUCOTENES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,LIMEULIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,LINCICOCHYLIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,LIOBBA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,LITOTENES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,LOBOGENESIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,LORITA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,LOZOTAENIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,LOZOTAENIODES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,LUMARIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,LYDONTOPA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MACASINIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MACROTHYMA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MANTUA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MAORITENES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MARCELINA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MARYLINKA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MATRONULA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MERIDEMIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MERITASTIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MEROPHYAS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MESOCALYPTIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,METACHORISTA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,METAMESIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MEYATHORYBIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MICTONEURA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MICTOPSICHIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MIDAELLOBES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MIELKEANA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MIMCOCHYLIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MIMEOCLYSIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MIMEUGNOSTA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MINUTARGYROTOZA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MONEULIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MONIMOSOCIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MONOCERATUNCUS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MONOCHAMIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MORONATA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,MOURECOCHYLIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,NEOCALYPTIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,NEOEULIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,NEOMARKIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,NEOSPHALEROPTERA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,NEOTENES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,NEPHOGRAPTIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,NESOCHORIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,NESOSCOPA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,NETECHMA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,NETECHMINA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,NETECHMODES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,NIASOMA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,NIPHOTHIXA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,NOTIOCLEPSIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,NUNIMEUS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,OCHETARCHA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,OCHROTAENIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ODONTHALITUS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,OLIGOBALIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,OLIGOTENES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,OREGOCERATA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ORTHOCOMOTIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ORTOGNATHOSIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,ORYGUNCUS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,OXYPTERON
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,OZOTUNCUS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PALAEOTOMA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PALUSITA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PANAPHELIX
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PANDEMIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PANDURISTA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PANEGYRA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PARACOMOTIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PARACROESIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PARADICHELIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PARAMESIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PARAMESIODES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PARAMONOCHAMIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PARAMORBIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PARANEPSIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PARANEULIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PARAPHASIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PARAPHYAS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PARAPTILA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PARARRHAPTICA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PARASTRANGA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PARATEPA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PARATORNA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PAREBODA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PAREXOLETUNCUS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PARIRAZONA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PENTACITROTUS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PERAGLYPHIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PERICLEPSIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PERLORITA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PETELIACMA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PETRIDIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PHAENACROPISTA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PHALONIDIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PHANIOLA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PHILEDONE
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PHILEDONIDES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PHILOCRYPTICA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PHLEBOZEMIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PHRICANTHES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PHTHEOCHROA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PHTHEOCHROIDES
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PINHAISANIA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PISINIDEA
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PLACABIS
,,,,
Tortricoidea,Tortricidae,Tortricinae,Tribe unassigned,PLANALTINELLA
,,,,
