Superfamily,Family,Subfamily,Tribe,Genus
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,CILAUS
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,COMPSOPHILA
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,CYMORIZA
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,DROSOPHANTIS
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,ELACHYPTERYX
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,ENDOTRICHELLA
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,MALLERIA
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,MELANOCHROA
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,METATHYRIDA
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,MIDILAMBIA
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,MONOCOPTOPERA
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,MUSOTIMA
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,NEOMUSOTIMA
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,NEUROPHYSETA
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,ODILLA
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,PANOTIMA
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,PARTHENODES
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,TRIGAMOZEUCTA
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,UNDULAMBIA
,,,,
Pyraloidea,Crambidae,Musotiminae,NA,UTHINIA
,,,,
Pyraloidea,Crambidae,Noordinae,NA,NOORDA
,,,,
Pyraloidea,Crambidae,Noordinae,NA,PROTRIGONIA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,ABEGESTA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,AEGLOTIS
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,AESCHREMON
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,ANATRALATA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,ARGYRARCHA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,AUTOCHARIS
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,BALAENIFRONS
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,BLEPHARUCHA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,BOEOTARCHA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,CANUZA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,CHELOTERMA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,CHLOROBAPTA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,CHRISMANIA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,CLEPTOTYPODES
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,CLINIODES
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,CLUPEOSOMA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,CUNEIFRONS
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,CYMBOPTERYX
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,CYNAEDA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,DAUSARA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,DEANOLIS
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,DENTIFOVEA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,DICHOZOMA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,DILACINIA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,EDIA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,ENDOLOPHIA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,ENYOCERA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,EPASCESTRIA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,EPHELIS
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,EREMANTHE
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,EUCTENOSPILA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,EURRHYPIS
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,FRECHINIA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,GENUS UNKNOWN
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,GLAUCODONTIA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,GONONOORDA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,GYROS
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,HAMMOCALLOS
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,HELIOTHELOPSIS
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,HEMISCOPIS
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,HEORTIA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,HERCYNELLA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,HYALINARCHA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,HYDRORYBINA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,HYPHERCYNA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,IRIGILLA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,JATIVA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,KERBELA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,MABILLEODES
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,MECYNARCHA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,METAXMESTE
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,METREA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,MICROTHEORIS
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,MOJAVIA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,MOJAVIODES
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,NANNOBOTYS
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,NEOCYMBOPTERYX
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,NEOGENESIS
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,NOCTUELIA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,NOCTUELIOPSIS
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,NOCTUELITA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,NOORDODES
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,ODONTIVALVIA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,PELAEA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,PHLYCTAENOMORPHA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,PITAMA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,PLATYNOORDA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,POGONOGENYS
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,PORPHYRONOORDA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,PORPHYRORHEGMA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,PROBALAENIFRONS
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,PROCYMBOPTERYX
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,PSAMMOBOTYS
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,PSEUDONOORDA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,PSEUDOSCHINIA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,RHODOCANTHA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,SOBANGA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,SYNTONARCHA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,TAUROMETOPA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,TEGOSTOMA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,THESAURICA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,THEVITELLA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,TITANIO
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,TRIGONOORDA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,USGENTIA
,,,,
Pyraloidea,Crambidae,Odontiinae,NA,VIETTESSA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,ABOETHETA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,ACHYRA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,ACICYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,ADOXOBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,AGLAOPS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,ALGEDONIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,ANAMALAIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,ANANIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,APLECTROPUS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,APONIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,APOROCOSMUS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,ARENOCHROA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,ARISTEBULEA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,ATELOCENTRA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,ATRALATA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,AULACOPTERA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,AUROROBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,BACOTOMA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,CALAMOCHROUS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,CALLIBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,CARMINIBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,CEUTHOBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,CHABULA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,CHILOCHROMA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,CHILOCORSIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,CHILOPIONEA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,CIRCOBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,CISSACHROA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,CLATRODES
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,COELOBATHRA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,CONOGETHES
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,CROCIDOPHORA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,CRYPSIPTYA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,CRYPTOGRAPHIS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,DELTOBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,DEMOBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,DEUTERARCHA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,DIAPHANIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,DIASEMIOPSIS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,DICHOCHROMA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,DUZULLA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,DYSALLACTA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,EBULEA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,ECPYRRHORRHOE
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,ECTADIOSOMA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,EMPHYLICA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,EPICORSIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,EPIPARBATTIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,ETHIOBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,EUCLASTA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,EUDAIMONISMA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,EUMORPHOBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,EURRHYPARA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,EURYBELA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,EUSABENA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,FUMIBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,FURCIVENA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,GLAUCONOE
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,GLYCYTHYMA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,GYNENOMIS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,HAHNCAPPSIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,HARITALODES
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,HELVIBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,HYALOBATHRA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,HYALOPLAGA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,HYALORISTA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,ISOCENTRIS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,LAMPROPHAIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,LEPIDOPLAGA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,LIMBOBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,LOXOSTEGE
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,MABRA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,MACARETAERA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,MACROBELA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,MARDINIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,MERIDIOPHILA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,MERODICTYA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,METALLARCHA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,METOECA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,MICRELEPHAS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,MICROMARTINIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,MIMASARTA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,MIMETEBULEA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,MUNROEODES
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,MYRIOSTEPHES
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,MYRMIDONISTIS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,NACOLEIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,NASCIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,NEALGEDONIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,NEASARTA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,NEOEPICORSIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,NEOHELVIBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,NEOSTEGE
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,NEPHELOBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,NEPHELOLYCHNIS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,NIPHOGRAPTA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,NOMIS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,OENOBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,ORONOMIS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,ORPHANOSTIGMA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,ORTHOSPILA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,OSIRIACA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,OSTRINIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,OTIOPHORA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PAGYDA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PALEPICORSIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PALIGA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PARACORSIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PARAMECYNA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PARANOMIS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PARATALANTA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PARBATTIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PASCHIODES
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PATANIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PERISPASTA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PERISYNTROCHA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PHLYCTAENIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PLACOSARIS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PLATYTESIS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PORTENTOMORPHA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PRODASYCNEMIS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PRONOMIS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PROOEDEMA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PROTEPICORSIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PROTEUCLASTA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PROTEURRHYPARA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PROTONOCERAS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PSAMMOTIS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PSEUDEBULEA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PSEUDEPICORSIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PSEUDOPOLYGRAMMODES
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PSEUDOPYRAUSTA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PYRADENA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,PYRAUSTA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,RHECTOTHYRIS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,RHIMPHALIODES
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,RHYNCHETRIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,SALBIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,SARABOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,SAUCROBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,SEDENIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,SERICOPHYLLA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,SERICOPLAGA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,SINIBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,SISYROPHORA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,SITOCHROA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,SYMMORACMA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,SYNCLERA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,TENEROBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,THLIPTOCERAS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,TIRSA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,TOGABOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,TOXOBOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,TRICHOVALVA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,TRIGONOBELA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,TRIUNCIDIA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,UDONOMEIGA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,URESIPHITA
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,VITTABOTYS
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,XANTHOSTEGE
,,,,
Pyraloidea,Crambidae,Pyraustinae,NA,YEZOBOTYS
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,ACENTRIA
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,ADELPHERUPA
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,ARGYROSTOLA
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,BRIHASPA
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,CALAMOSCHOENA
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,CARECTOCULTUS
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,CATAGELA
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,CHIONOBOSCA
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,CYCLOCAUSTA
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,DONACAULA
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,GENUS UNKNOWN
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,HELONASTES
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,LEECHIA
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,LEPTOSTEGES
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,LEUCARGYRA
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,LEUCOIDES
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,NIPHADOSES
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,PANALIPA
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,PATISSA
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,PROMACROCHILO
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,PROSCHOENOBIUS
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,RAMILA
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,RUPELA
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,SCHOENOBIUS
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,SCIRPOPHAGA
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,STENOCALAMA
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,TIPANAEA
,,,,
Pyraloidea,Crambidae,Schoenobiinae,NA,VARPA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,ANARPIA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,ANTISCOPA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,COSIPARA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,DASYSCOPA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,DAVANA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,DIPLEURINODES
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,ECLIPSIODES
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,EUDIPLEURINA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,EUDONIA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,GESNERIA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,HELIOTHELA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,HOPLOSCOPA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,IRANARPIA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,ISCHNOSCOPA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,MALAGEUDONIA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,MICRAGLOSSA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,NOTOCRAMBUS
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,PAGMANELLA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,PERIMECETA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,PHANOMORPHA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,PHENACODES
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,SCOPARIA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,SYRIANARPIA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,VIETTEINA
,,,,
Pyraloidea,Crambidae,Scopariinae,NA,WITLESIA
,,,,
Pyraloidea,Crambidae,Spilomelinae,NA,UDEA
,,,,
Pyraloidea,Crambidae,NA,NA,AGRIPHILOIDES
,,,,
Pyraloidea,Crambidae,NA,NA,ALMITA
,,,,
Pyraloidea,Crambidae,NA,NA,AMSELIA
,,,,
Pyraloidea,Crambidae,NA,NA,ANCYLOSTOMIA
,,,,
Pyraloidea,Crambidae,NA,NA,ANGUSTALIUS
,,,,
Pyraloidea,Crambidae,NA,NA,ANOMOCRAMBUS
,,,,
Pyraloidea,Crambidae,NA,NA,APHROPHANTIS
,,,,
Pyraloidea,Crambidae,NA,NA,ARGENTOCHILOIDES
,,,,
Pyraloidea,Crambidae,NA,NA,AUREOCRAMBOIDES
,,,,
Pyraloidea,Crambidae,NA,NA,AUROTALIS
,,,,
Pyraloidea,Crambidae,NA,NA,AUSTRALARGYRIA
,,,,
Pyraloidea,Crambidae,NA,NA,BLESZYNSKIA
,,,,
Pyraloidea,Crambidae,NA,NA,BURMANNIA
,,,,
Pyraloidea,Crambidae,NA,NA,CAFFROCRAMBUS
,,,,
Pyraloidea,Crambidae,NA,NA,CARADJAINA
,,,,
Pyraloidea,Crambidae,NA,NA,CATHARYLLA
,,,,
Pyraloidea,Crambidae,NA,NA,CERVICRAMBUS
,,,,
Pyraloidea,Crambidae,NA,NA,CHARLTONIADA
,,,,
Pyraloidea,Crambidae,NA,NA,CHILANDRUS
,,,,
Pyraloidea,Crambidae,NA,NA,CHIQUA
,,,,
Pyraloidea,Crambidae,NA,NA,CHRYSOCRAMBUS
,,,,
Pyraloidea,Crambidae,NA,NA,CHRYSOTEUCHIA
,,,,
Pyraloidea,Crambidae,NA,NA,CLASSEYA
,,,,
Pyraloidea,Crambidae,NA,NA,CLEOEROMENE
,,,,
Pyraloidea,Crambidae,NA,NA,CONIESTA
,,,,
Pyraloidea,Crambidae,NA,NA,CONOCRAMBOIDES
,,,,
Pyraloidea,Crambidae,NA,NA,CONOCRAMBUS
,,,,
Pyraloidea,Crambidae,NA,NA,CONOTALIS
,,,,
Pyraloidea,Crambidae,NA,NA,CRAMBIXON
,,,,
Pyraloidea,Crambidae,NA,NA,CULLADIELLA
,,,,
Pyraloidea,Crambidae,NA,NA,CYPHOLOMIA
,,,,
Pyraloidea,Crambidae,NA,NA,DIPLOPTALIS
,,,,
Pyraloidea,Crambidae,NA,NA,DIPLOSCHISTIS
,,,,
Pyraloidea,Crambidae,NA,NA,DIPTYCHOPHORA
,,,,
Pyraloidea,Crambidae,NA,NA,DONACOSCAPTES
,,,,
Pyraloidea,Crambidae,NA,NA,ELETHYIA
,,,,
Pyraloidea,Crambidae,NA,NA,EPICHILO
,,,,
Pyraloidea,Crambidae,NA,NA,EPINA
,,,,
Pyraloidea,Crambidae,NA,NA,EUFERNALDIA
,,,,
